tenure,monthly_charges,total_charges,tech_support,contract_type,churn
34,47.81121675538034,1523.9063361834064,0,1,1
65,38.443519058426496,2482.6056851872454,1,0,1
55,69.75164268744335,3878.8986427838922,0,0,0
43,47.59488281571876,2091.8518794486454,0,0,0
30,93.10103491394831,2605.042101084605,1,0,0
17,27.66224019922027,460.62887816408494,1,0,1
26,86.40330331113175,2276.4496758504883,0,1,1
8,43.756001456776985,291.2439080326002,1,1,1
47,68.92792610516031,3221.0147931972183,1,0,1
46,48.608992203126064,2296.3994791392743,1,2,1
68,92.27686760107956,6250.618826044523,1,0,1
33,114.53070402516367,3859.4453162756663,0,1,0
1,111.70767794698132,74.64839212448054,0,1,0
19,78.3426215144091,1559.0038173546745,1,1,0
31,66.26103032569785,2055.770117840194,0,0,0
14,101.83005094393818,1381.7043488551212,0,1,1
53,88.332636262773,4752.290426072935,0,0,1
48,38.35641142169329,1780.7840005622004,1,1,0
69,102.09192136130002,7004.543961726736,0,0,1
62,62.888438939471015,3923.579184611677,0,1,0
66,38.898565997117515,2571.346225534887,0,0,0
64,48.179735039649245,3097.2012303501956,0,1,0
70,46.75270302483423,3254.2732955805845,0,0,0
63,71.92069746034602,4471.0342644335915,0,2,0
33,43.43700906778755,1400.8085110844245,0,2,0
41,32.35664874015762,1392.642562418796,1,0,1
48,32.36908506137607,1486.8670381436225,0,0,0
13,78.32761971390966,1100.4824279483228,1,1,1
31,93.47592888493786,2913.546744761001,0,0,0
68,52.15330088383408,3516.5842148080624,1,0,0
4,23.46507098140171,-6.2423652982610776,0,0,1
19,32.722488693701074,528.1930059744158,0,1,1
70,111.46945603370571,7785.067727366404,0,0,1
13,69.3543659589453,877.7545541784102,0,0,0
23,65.35728096151747,1509.1048908380542,0,1,0
1,23.804917831009092,109.76213454794345,0,0,0
54,92.86370223168991,5041.519621324767,1,0,0
71,72.80680809320789,5162.8489354805315,0,2,1
15,40.20809360865208,663.9636219667822,1,1,0
65,31.007376018105717,2023.012137513827,0,0,0
71,58.33878636319985,4222.039281475199,1,0,1
15,103.71619641950257,1522.1386316241706,0,1,1
21,106.52945592010245,2179.7290357292713,0,0,0
19,80.28463803956365,1425.3915089389664,0,2,0
60,92.75364272301427,5559.948000506935,1,1,0
33,31.515578740287037,978.2820222616176,0,2,0
49,78.81260654678547,3799.377564168004,0,2,1
35,86.69657034871818,3086.0959330252276,0,0,0
44,40.07128429137922,1677.0314275870142,0,1,1
11,108.0154732910259,1193.3481298261509,0,2,1
66,39.49967375210198,2602.8168321251974,0,1,1
46,51.34773598464504,2366.6024127102532,1,0,0
9,82.05568470234586,807.7062857584115,0,0,1
3,83.83500651307307,210.22045435867497,1,0,1
26,89.93847409873672,2407.647750922072,0,1,1
48,31.20117130682057,1409.6459699200348,0,1,1
66,104.94644299285554,6959.0022893817895,1,2,0
70,73.28471322832598,5203.748594926374,0,1,0
28,67.13217941050684,1676.9985192561796,0,2,1
26,118.10976245135096,3069.084177478621,1,0,1
25,94.03782969410197,2345.1092101067447,0,0,1
12,31.80060266193749,385.199657403522,0,2,1
5,95.65391672262407,563.8474796626253,0,1,1
48,29.52489339728695,1379.0133397533448,0,1,0
37,22.747056251298485,782.4156547890694,0,0,1
44,60.36258952698971,2659.910073325506,0,1,1
15,119.35781728192187,1846.5829312941285,0,2,0
43,37.48839361948626,1639.9326697931501,1,0,0
48,87.264434352679,4190.408948770145,0,1,1
70,37.33960662061193,2602.3109133022267,0,0,1
46,92.4786974958386,4153.673568359514,0,0,1
43,70.53536682378261,3062.313899853513,1,1,1
21,87.99717100893763,1883.2076203356194,1,0,1
23,40.28731759142346,891.9916261950762,1,0,1
47,94.5628332520502,4421.217169506714,1,1,1
15,119.56190596227067,1741.0171383860359,0,1,1
25,86.56505006259597,2207.5324252043642,0,0,0
36,69.34799980728778,2478.234679027641,0,2,0
51,112.31739886192648,5720.72210859215,0,0,1
15,21.585184223187632,355.24096916501094,0,2,1
68,92.99235192858211,6339.8286338150565,0,1,1
21,108.8746516813813,2314.531742047359,0,0,1
13,26.167458362095743,348.91882400901954,1,0,0
19,65.00641704157582,1244.9778405460754,0,0,0
34,40.47194539499989,1385.428036148209,0,0,0
68,76.65181655878301,5234.969313964695,0,1,1
52,84.95429586036605,4442.698739324735,0,0,1
27,50.262318292875506,1295.8471958703362,0,0,1
29,65.99816696781008,1884.0871295022307,0,1,1
28,47.93394852765595,1331.9826455992668,0,0,1
35,56.939116445511374,2015.4599884176755,0,1,0
8,35.95399566884236,367.503133492051,0,0,1
16,108.55594435856314,1696.2339581553451,0,1,1
36,21.001041055913642,799.9700617819005,0,1,1
30,108.24091864437885,3218.7802337173443,0,1,1
18,77.16788783497385,1457.547822811762,0,0,0
2,53.16578441770175,201.94876542525117,1,0,0
49,92.30571254603298,4435.579230074183,0,0,0
4,70.77521518626642,266.78418245969726,1,0,1
7,69.91086581076065,371.8638265744472,1,0,1
39,31.014228291896643,1125.0631021560139,1,1,1
13,58.951602594540866,684.9945717163461,1,1,1
31,44.10643458567367,1398.502770896448,1,2,0
71,21.569590559627965,1553.2901119499406,0,0,1
63,56.00996307821133,3568.689896660366,0,1,0
56,28.982212942560473,1653.3997507021327,0,2,1
42,45.68300377251852,1942.9393995190899,0,1,1
61,29.251662118309447,1789.9442417841103,0,1,0
42,30.094162555639883,1257.410812069606,0,2,0
56,39.901129441518826,2285.443135327293,1,2,1
36,119.98492444864002,4320.0711746022425,0,0,1
68,20.218414285724876,1401.1111205087213,0,1,1
7,83.86726361204052,470.5565785826767,0,0,1
54,34.124369802655735,1783.9625153004556,0,1,0
1,112.06281367107758,161.07402635334083,0,2,1
44,29.36328933336292,1258.5629839963092,0,0,1
45,115.50631871262365,5128.016466176445,0,2,1
47,81.0926387483478,3843.418637746415,0,1,0
13,20.126807691549025,261.71521625405876,0,0,1
22,109.4007197916806,2386.4688768512938,0,1,1
21,72.17118013669183,1591.050331307583,0,0,1
9,46.26697353304846,483.27446719320704,0,0,0
26,96.72791775156301,2505.534001559885,0,2,0
9,112.666555388687,1050.117763739148,0,0,1
15,68.36908231467939,913.6010441082628,0,1,1
10,51.55534744431109,570.2214260879748,0,2,1
42,98.89451239349268,4099.24019508989,0,2,1
24,88.17854977884546,2043.6780979214495,1,2,1
49,108.87524837502724,5245.623917984257,0,1,0
26,89.2514012761193,2227.4088386901694,1,1,1
37,44.35283388995363,1695.0711309733063,0,0,0
68,113.1659249759019,7726.840133825572,0,0,0
50,30.48357472059913,1485.8857538994835,1,2,1
24,46.794275010684785,1165.8075520933453,1,1,1
19,72.01946077238856,1338.6206832149242,1,0,1
60,76.57420260709014,4610.634628499839,0,0,1
39,21.531058662690544,815.5958365000366,0,2,1
18,98.057272582094,1759.0327500343274,1,2,0
19,56.16073184253895,1021.6440596198578,0,0,0
36,60.641854100213784,2145.115866167643,1,1,1
55,100.93695444369457,5578.737303450833,0,0,1
69,57.928339172754455,4032.29435125812,1,1,1
47,24.722487649475482,1141.2507137863172,1,1,0
49,37.64397704703503,1768.2778630912894,0,1,1
33,115.59031723881823,3938.0428211265635,0,0,1
21,27.040536240251416,569.6860939568417,0,0,0
22,55.493120096801626,1236.4556836000058,0,0,0
48,70.31791670513445,3312.1935119258246,0,2,0
37,69.32808273385601,2625.900738601894,0,2,1
15,20.395994301214277,374.3346776761444,1,2,1
35,70.11627314574903,2368.6678172192005,1,2,0
71,58.37724579774092,4139.665170258334,0,1,1
32,117.20793354745571,3741.6320249876007,0,0,1
11,35.915908399382985,514.4973332205549,1,1,0
10,55.4154196759495,626.3348871158897,1,0,1
57,61.94814850898197,3458.505544313514,1,0,1
25,59.06935371009488,1440.3312337749082,0,0,1
2,86.58308276518625,128.51646477134267,1,0,0
64,41.551285754776885,2677.866107148267,0,1,0
35,42.10715528139919,1552.3608788871916,1,0,0
7,92.92109485008531,655.9063655781132,1,0,1
18,70.02905186781797,1285.581245442615,1,1,0
67,61.51556760573104,4088.3275943668223,0,1,0
42,36.92030516772518,1575.443201952431,1,1,0
39,38.75272229121666,1487.7602776567242,0,0,1
41,21.055163681590056,781.2237343786602,0,0,1
24,29.142626886170923,720.9665807248581,1,1,0
60,75.6838694690241,4540.5395470608655,0,1,0
46,109.18731300084099,4967.756520879448,0,0,1
19,48.716476513055746,1007.8823200032591,1,2,1
68,52.774722589612814,3550.3584366205855,1,0,0
42,31.56056106115122,1355.998630290293,1,0,1
32,58.86309456071027,1865.4916164152205,0,0,1
39,23.722170456932915,1002.3435087632628,1,0,1
36,111.76006962619002,4011.483110856412,0,2,1
36,87.31113481245286,3059.4694488177906,1,0,0
3,119.07488093932189,397.7247485289204,0,0,1
8,108.28231626784937,943.2357295272816,1,0,1
70,67.29905936981527,4689.55358600727,0,0,1
41,71.96850311503769,2984.6528681991676,1,0,0
68,39.05760465171939,2662.3886965693573,0,0,0
13,66.20393428395556,841.5153479201466,0,0,0
49,110.30278734928116,5446.874598995879,0,1,0
60,25.085342363582114,1465.1187423473107,1,1,0
2,106.35568029983098,214.3361208390178,0,1,0
60,54.094780164260975,3258.5546461858808,0,1,0
5,109.95127650963099,560.8108510660901,0,0,0
44,114.08799063414847,4981.101249984839,1,2,1
27,87.0864887001906,2454.31545590358,0,0,1
32,86.44237865926779,2829.268383737675,0,0,0
21,65.275433770874,1420.3047371258333,0,1,1
8,103.55402245437075,900.0928283838591,1,1,1
50,116.16127584332833,5811.501869553285,0,0,0
67,97.50818003391193,6514.483547200581,1,0,1
44,82.19367337567093,3562.0698397528013,1,0,0
58,80.67928958213368,4644.227216366121,0,2,1
3,104.94699015836623,264.139801459899,0,0,0
70,74.12037657712983,5162.0210863279635,1,1,1
2,100.38598862488226,214.59575855642342,1,0,0
44,70.88852551742457,3164.7963677272514,1,0,1
2,26.244427497392415,96.8065303842275,0,0,0
35,58.39470089041552,1985.239148903097,0,0,1
30,64.44409576714988,1967.7793389546466,0,0,1
8,34.16172449866172,330.4866678599792,0,1,1
22,30.24963291892128,652.7801677885011,0,0,0
44,73.54649496569542,3295.9332798693754,0,1,1
58,28.514363655608214,1697.623105030287,0,0,1
36,50.2945167890084,1747.373057278654,0,2,1
69,94.45969759630759,6627.305943465617,0,2,1
31,116.44321795679808,3573.9573784532427,0,0,0
47,91.78705805519286,4361.862725985341,1,2,1
55,119.26255484528703,6605.501616510715,0,0,0
62,89.83379712794027,5508.494826851798,0,1,1
30,49.37944706543275,1490.3323861882845,0,0,1
55,87.20525405053618,4841.73478830645,0,1,1
16,90.21567651969039,1381.7201589158112,0,1,1
12,57.17269846164606,691.0531895320682,0,0,1
17,21.7713850609389,419.7471987544096,0,1,1
16,90.31997847754869,1497.9816856301343,1,1,0
12,22.17000952755416,246.18646311641803,0,1,1
8,83.11880780600711,742.1689232434979,0,2,1
3,36.36164887425551,174.36104954033317,1,2,1
16,76.56035277480433,1237.0270425939893,0,2,1
30,70.39130253806,2078.791503978445,1,2,1
23,21.35136423061826,432.78878620261816,0,0,1
5,56.28658169951034,300.3101915700074,0,0,0
65,80.10911673963028,5280.318216628809,0,0,0
30,104.86065518987797,3138.4620224074797,1,2,0
21,108.86421138365172,2243.194346869625,0,0,1
70,68.38499700332233,4828.195984491363,0,0,1
22,92.84224872994382,2051.25509686796,0,0,0
32,51.645457653345765,1678.4498942669945,0,0,0
33,54.21864057586574,1762.9512054550748,1,0,1
16,39.44635191823137,612.6490701198386,0,1,1
38,76.19481099932392,2868.9030347906523,1,0,1
14,51.45641509273652,745.348267439203,0,1,0
36,28.437089643850506,1006.7654431570626,1,2,1
23,88.50060866631787,2065.135217473869,0,1,1
66,90.77532076053981,5960.102589148529,1,0,1
2,55.99924187790579,136.87356218754772,0,2,1
65,27.672339945602282,1833.891154979953,1,1,0
67,62.62977174034259,4212.771854083394,0,0,1
52,64.23354580502155,3385.996554199096,0,1,0
62,86.8670884897893,5361.686661760477,1,1,1
23,51.54163912586834,1220.0898065408892,0,0,0
26,88.25992797813055,2306.4253930734435,1,0,1
68,107.14885417573883,7245.6353916123935,0,1,0
55,43.74860423621998,2310.821631924045,0,1,0
6,117.89195561198997,622.6937272482745,1,0,1
35,58.636813713680695,1941.8704048333943,0,1,0
22,46.72586851470618,1049.275571201956,0,0,1
43,62.151118251029054,2656.259633707158,1,1,1
15,29.439747590385917,445.956830808315,0,0,1
60,32.57059065121157,1945.2153598995933,0,0,1
12,61.44340469683314,766.4043600064374,0,2,0
49,96.24445219391,4746.52377752398,1,1,1
42,110.03122395744909,4623.45644789965,1,0,0
38,86.4817990716271,3291.4793870515327,1,0,0
45,30.52195552381697,1380.6562329906806,0,1,1
35,87.2019762180535,3121.658315223566,0,2,1
30,83.5427920702972,2406.0538346675435,0,1,1
30,100.57639182933313,2983.7657101325667,0,1,1
6,102.52486666521808,658.4122646674813,0,2,1
67,106.82030757789789,7212.355732632914,0,1,0
7,61.413151457909834,451.2520643812841,1,0,1
52,89.78643953521443,4659.688505405924,1,1,0
14,46.82503589223107,748.6284878748747,0,0,1
15,119.93362799835043,1807.8950074714453,1,1,1
21,37.533424137686,789.7412064002208,1,0,1
35,21.01144316608358,801.9897764650731,0,0,1
66,34.8808714518176,2325.915072556146,0,0,1
2,97.58722895441267,242.1659690182849,0,0,1
35,64.67836765082114,2316.5914844487193,0,0,0
20,64.75002478104284,1276.3769145013518,0,1,1
10,115.50229196116685,1243.4095102298647,0,0,0
25,111.96349080280743,2675.9812645238826,1,1,1
66,51.119473780400924,3274.9024241160982,0,1,1
25,40.905812878086614,988.6345908385501,0,1,0
54,104.84822099337397,5640.635905828456,0,1,0
33,110.60190710443632,3667.9941690181727,0,0,0
36,74.15969227984868,2635.2766951990857,0,0,1
14,82.94237111171006,1160.5972760652996,0,2,0
65,45.691428469229336,2959.6857168715173,1,1,1
54,100.08026879785245,5504.55776828102,0,1,1
52,83.2122428449023,4286.787844972415,1,1,0
3,70.35135112979967,126.9018255613166,0,0,0
41,26.01085560783958,1122.3950915484281,0,1,0
6,111.59349625111537,633.8631491761179,0,0,0
25,81.5451420384406,2034.0453864185026,1,2,1
13,39.269109469296794,478.18965059453967,1,0,0
8,80.63861169830528,681.9676984890019,0,1,1
21,87.74633542399734,1773.9593161262076,0,0,0
68,72.57703366832254,4795.278697101135,0,2,0
25,91.81017379560225,2360.0401593137212,1,2,0
68,78.14539479286242,5326.260386455802,0,0,1
45,114.77695820321482,5218.595340002529,0,0,0
60,25.369707859930685,1585.2930702404863,0,0,1
12,30.62457084695605,321.6715394738562,0,1,1
32,37.36716369543399,1198.7824881487243,1,0,0
13,89.01710706043322,1182.4918157404095,0,1,1
31,84.55958727498087,2615.9326019145833,0,0,1
20,109.2058860209694,2168.5101595525985,0,1,1
18,93.28774528838984,1668.4968558479425,0,1,1
60,70.83554875645922,4304.310068952822,0,1,1
63,119.18317924636303,7495.589682766494,1,1,1
6,46.61079561692992,309.67624708175333,0,0,1
32,103.3191659785454,3323.5579514975575,0,1,0
43,62.67903721939194,2646.989450175348,0,1,0
2,84.87351388757342,184.84550225085314,1,1,0
60,92.7268470452434,5486.6772690679745,0,0,1
23,83.37540871903363,1937.7060623849923,1,1,0
31,34.05073031085933,1100.1284989495143,0,2,1
5,64.29510107479328,377.5462068288125,1,2,0
34,76.14383779331243,2541.25597794116,0,1,1
10,104.90437591785968,1022.2360556087539,0,0,1
2,64.36457487985723,142.9324101129406,0,0,0
11,111.87473048042514,1206.8257947079042,1,0,1
50,64.03742230252107,3105.4272659862527,1,0,0
31,74.87798592630116,2294.1327400275136,1,0,0
56,99.6285682942801,5593.209906391718,1,0,1
9,78.30676844221436,758.1373317119534,0,2,0
21,116.02180723828246,2520.918376765242,0,2,1
28,86.03358305141276,2415.1877171540614,1,2,1
62,72.2709454067601,4509.123339539016,1,0,1
7,22.359196778079585,204.55357701224665,0,2,1
16,61.37328975803298,879.4446615976901,0,0,1
4,49.92484192601604,148.7385631285875,0,1,1
4,94.81056678874893,384.3703773336216,0,1,1
40,40.82776751535458,1710.9079440251724,0,0,1
17,40.52200872940718,720.3621849936047,0,2,0
52,38.95190432373768,2041.98400506381,0,0,1
52,32.56156131562359,1681.7955864851817,1,1,0
36,51.10070036708874,1860.96491974637,1,0,1
38,108.59221144434251,4096.6820048084055,1,2,1
50,97.4928472305955,4835.650897553176,1,0,0
63,93.52512163067935,5857.4358128032,0,1,0
63,99.73368056499626,6350.245951153412,1,1,0
62,46.94178893295717,2868.3783103035803,0,1,1
7,108.74416907524878,741.2703291351854,1,1,0
27,33.73033751416044,934.2696744736097,0,0,0
14,53.634572671558196,706.8747747758537,1,1,1
71,78.6748118967343,5597.219840284345,0,2,1
5,30.29050883420006,162.74275384134114,0,2,1
55,93.01301877764249,5084.493327332342,0,0,0
2,58.724604820347494,104.51019862383392,0,0,1
62,98.44056656084001,6056.136312275664,0,0,0
21,69.28962855846027,1524.2204999047976,0,1,1
21,38.08745244253363,812.716194324399,1,0,0
10,93.47618113553443,882.3296574150644,0,1,1
58,45.21439558389436,2628.750848017556,0,2,0
39,69.08103012680428,2702.7398830486127,0,0,0
5,27.55332691569076,25.604642391492334,0,0,1
65,81.78666544120367,5383.155455895386,0,2,0
13,86.58577662162773,1076.1346904670877,0,0,0
53,57.86742099727836,3171.4840472126116,1,0,1
45,115.44227803210738,5234.667049493366,0,0,1
32,107.41689214820684,3380.999061744257,1,0,1
36,90.79409157399948,3252.8747656239875,1,1,1
60,91.36520744937427,5528.043354990134,1,0,0
11,45.240171494215126,485.75424953359413,0,0,1
63,85.6815231088449,5456.847822578158,0,1,0
21,39.820626523551965,817.4297166056853,0,0,1
52,34.400322391982215,1784.8835027399482,1,0,1
55,119.94678942025801,6644.580919624733,0,1,1
26,82.23759314731743,2168.3469714892526,1,2,1
68,63.098787265719054,4244.456162194942,0,0,1
34,48.81645228839513,1681.4619596259893,0,0,1
52,80.39204436622273,4188.758712576797,0,1,0
52,24.959350822008613,1252.2995713626149,0,1,0
29,29.468099050479506,785.0510227918762,1,0,0
38,23.285669774039633,788.2862681663717,0,0,0
42,69.91698332626618,2921.7920954616525,0,0,0
21,80.06066291871826,1678.573591155707,0,1,1
42,26.247976135782086,1127.6439005122304,0,0,1
13,92.12244674989165,1238.6157387277462,0,2,1
64,43.03950715145644,2733.8355155377444,0,1,1
17,88.5201453769866,1500.688904056729,0,1,1
9,118.18971400352456,1025.7713099824196,0,2,0
41,89.11058700538511,3657.8959882610975,0,0,1
1,108.31930529236085,156.74473937427473,0,1,0
2,114.81985067430674,234.69684342090423,0,0,1
60,68.67510483523155,4178.672560114319,1,0,1
48,90.23249794197068,4378.748984230774,1,0,0
29,105.19692535558417,3123.5957270776034,1,0,1
10,55.66089128743861,563.0705344757399,1,2,0
58,46.13973165603949,2649.4829273074165,0,1,1
60,114.65985727783386,6910.6531128078295,0,2,0
21,92.6303500368818,1926.5922009319422,0,0,0
28,41.96821333758263,1204.6025554185458,0,1,0
34,64.90833926761134,2173.7433697546035,0,0,0
8,99.64517695378093,755.7411230320372,1,0,1
59,74.70629909184422,4468.493945593683,0,1,1
49,84.99520981658891,4114.13655947214,0,0,1
17,95.37682020450524,1672.5183324153907,0,1,1
60,82.20091888089806,4961.356681361855,0,0,1
45,74.00793219221958,3335.07182702782,0,0,0
69,94.96142843877735,6457.706319653906,1,1,1
32,92.75630354322007,3042.484669475414,0,2,0
44,82.98724001831789,3604.696577377367,1,0,0
65,55.97894133819296,3686.2888680765013,1,1,1
8,60.58120922002716,450.10263368302265,0,1,0
43,117.04385488840974,4994.327599565695,0,0,0
1,31.238593229152585,64.66939882479912,1,1,1
51,46.85049172528353,2416.298329828347,0,0,0
24,69.24017592043357,1604.5093447307213,0,0,1
24,103.67296861437859,2559.9892027719757,1,0,1
17,36.36756637297279,607.9463450717337,0,2,1
5,47.69546181246099,241.92374241427294,0,0,1
20,26.579821779523897,516.742554392164,0,0,1
21,90.59852660508184,1847.4308631553413,0,0,0
58,43.82094354756161,2578.375948830327,0,0,1
31,58.86747506709505,1839.3692618313569,0,0,1
11,64.37014470296678,667.8173495103441,0,0,1
52,109.13139356064556,5722.039131650732,0,0,1
15,61.13302903312368,919.7372825595555,1,0,1
